N,Problem,Strategy,Time_s
1000000,P2,For,0.7440323860000717
1000000,P2,For,0.7376302239999859
1000000,P2,For,0.7407032920000347
1000000,P2,For,0.7439763940001285
1000000,P2,For,0.7452010790000259
1000000,P2,For,0.7424585419998948
1000000,P2,For,0.750426847999961
1000000,P2,For,0.7663462210000489
1000000,P2,For,0.7522807660000126
1000000,P2,For,0.7403781430000436
1000000,P2,Comp,0.8607583820000855
1000000,P2,Comp,0.8692451659999278
1000000,P2,Comp,0.8712747719998788
1000000,P2,Comp,0.8702031840000473
1000000,P2,Comp,0.8838753769998675
1000000,P2,Comp,0.8725806479999392
1000000,P2,Comp,0.8698782110000138
1000000,P2,Comp,0.8785897039999782
1000000,P2,Comp,0.8808455840000988
1000000,P2,Comp,0.8584358169998723
1000000,P2,Comp,0.8678002530000413
1000000,P2,Comp,0.8656358979999368
1000000,P2,Comp,0.8644391459999952
1000000,P2,Comp,0.8714759419999609
1000000,P2,Comp,0.8672939559999122
1000000,P2,Comp,0.8670009490001576
1000000,P2,Comp,0.8684700650001105
1000000,P2,Comp,0.8650059349999992
1000000,P2,Comp,0.8686097520001113
1000000,P2,Comp,0.8728306450000218
1000000,P2,Comp,0.87880873600011
1000000,P2,Comp,0.8697095830000308
1000000,P2,Comp,0.8686355830000139
1000000,P2,Comp,0.8809036549998837
1000000,P2,Comp,0.8674893499999143
1000000,P2,Comp,0.8744486840000718
1000000,P2,Comp,0.8825331739999456
1000000,P2,Comp,0.8659182350002084
1000000,P2,Comp,0.8650567290001163
1000000,P2,Comp,0.8814553259999229
1000000,P2,Comp,0.8699396219999471
1000000,P2,Comp,0.8696048880001399
1000000,P2,Comp,0.8694728539999232
1000000,P2,Comp,0.8689467610001884
1000000,P2,Comp,0.8773331159995905
1000000,P2,Comp,0.8671831029996611
1000000,P2,Comp,0.8743887399996311
1000000,P2,Comp,0.8737509779998618
1000000,P2,Comp,0.8692210049998721
1000000,P2,Comp,0.8689518640003371
1000000,P2,Comp,0.8701200470000003
1000000,P2,Comp,0.8823211039998569
1000000,P2,Comp,0.8821462390001216
1000000,P2,Comp,0.8760677569998734
1000000,P2,Comp,0.8630303049999384
1000000,P2,Comp,0.8672291650000261
1000000,P2,Comp,0.8748232310003914
1000000,P2,Comp,0.8791971760001616
1000000,P2,Comp,0.8652939920002609
1000000,P2,Comp,0.8633307300001434
1000000,P2,Gen,0.8862846009997156
1000000,P2,Gen,0.891351883000425
1000000,P2,Gen,0.902527898000244
1000000,P2,Gen,0.9076246439999522
1000000,P2,Gen,0.9017710839998472
1000000,P2,Gen,0.8946165689999361
1000000,P2,Gen,0.8970929279998927
1000000,P2,Gen,0.9015526910002336
1000000,P2,Gen,0.9010836540001037
1000000,P2,Gen,0.9046574670001064
1000000,P2,Gen,0.9025125339999249
1000000,P2,Gen,0.9040732280000157
1000000,P2,Gen,0.8980541259998063
1000000,P2,Gen,0.8939982140000211
1000000,P2,Gen,0.8994600529999843
1000000,P2,Gen,0.900830059999862
1000000,P2,Gen,0.911440895999931
1000000,P2,Gen,0.9073917380001149
1000000,P2,Gen,0.9168954300002952
1000000,P2,Gen,0.902517816999989
1000000,P2,Gen,0.9015940710000905
1000000,P2,Gen,0.9027595049997217
1000000,P2,Gen,0.9055256130000089
1000000,P2,Gen,0.9213885240001218
1000000,P2,Gen,0.9002033729998402
1000000,P2,Gen,0.9196061820002797
1000000,P2,Gen,0.905663277000258
1000000,P2,Gen,0.9075225289998343
1000000,P2,Gen,0.9098973169998317
1000000,P2,Gen,0.9026895400002104
1000000,P2,Gen,0.8946678910001538
1000000,P2,Gen,0.8979460800001107
1000000,P2,Gen,0.8915985550002006
1000000,P2,Gen,0.8970742619999328
1000000,P2,Gen,0.9029346620000069
1000000,P2,Gen,0.899325301999852
1000000,P2,Gen,0.8993550410000353
1000000,P2,Gen,0.8937021370002185
1000000,P2,Gen,0.908870694000143
1000000,P2,Gen,0.9065739299999223
1000000,P2,Gen,0.8914278540000851
1000000,P2,Gen,0.9067966640000122
1000000,P2,Gen,0.9214211989997239
1000000,P2,Gen,0.9000006229998689
1000000,P2,Gen,0.9037204250003015
1000000,P2,Gen,0.8973731340001905
1000000,P2,Gen,0.9045780480000758
1000000,P2,Gen,0.9098501849998684
1000000,P2,Gen,0.8986798010000712
1000000,P2,Gen,0.9031929389998368
1000000,P2,Numpy,0.001369501999761269
1000000,P2,Numpy,0.0017270710000047984
1000000,P2,Numpy,0.002416831000118691
1000000,P2,Numpy,0.0020597930001713394
1000000,P2,Numpy,0.0014635779998570797
1000000,P2,Numpy,0.0015531660001215641
1000000,P2,Numpy,0.0013485330000548856
1000000,P2,Numpy,0.0013833979996888957
1000000,P2,Numpy,0.0015852149999773246
1000000,P2,Numpy,0.0013166130001991405
1000000,P2,Numpy,0.0013799520002066856
1000000,P2,Numpy,0.0018046360000880668
1000000,P2,Numpy,0.002934799999820825
1000000,P2,Numpy,0.001511777999894548
1000000,P2,Numpy,0.0015392000000247208
1000000,P2,Numpy,0.0015565419998893049
1000000,P2,Numpy,0.0014063309999983176
1000000,P2,Numpy,0.001348313000107737
1000000,P2,Numpy,0.0013122049999765295
1000000,P2,Numpy,0.0013566979996539885
1000000,P2,Numpy,0.0013108719999763707
1000000,P2,Numpy,0.0013397069997154176
1000000,P2,Numpy,0.001354793999780668
1000000,P2,Numpy,0.0013686400002370647
1000000,P2,Numpy,0.0013873750003767782
1000000,P2,Numpy,0.0013647830000991235
1000000,P2,Numpy,0.0013251790001049812
1000000,P2,Numpy,0.0013567279997914738
1000000,P2,Numpy,0.0013452570001390995
1000000,P2,Numpy,0.0013603839997813338
1000000,P2,Numpy,0.0013928350003880041
1000000,P2,Numpy,0.00129535299993222
1000000,P2,Numpy,0.001324075999946217
1000000,P2,Numpy,0.001506577999862202
1000000,P2,Numpy,0.001677777999702812
1000000,P2,Numpy,0.0028198449999763397
1000000,P2,Numpy,0.0015944329998092144
1000000,P2,Numpy,0.0014670440000372764
1000000,P2,Numpy,0.0013710949997403077
1000000,P2,Numpy,0.001312194000092859
1000000,P2,Numpy,0.0013497149998329405
1000000,P2,Numpy,0.0013847710001755331
1000000,P2,Numpy,0.0014322899996841443
1000000,P2,Numpy,0.0014536489998135949
1000000,P2,Numpy,0.001561421000133123
1000000,P2,Numpy,0.0030286050000540854
1000000,P2,Numpy,0.0016455579998364556
1000000,P2,Numpy,0.0016417819997514016
1000000,P2,Numpy,0.0014205170000423095
1000000,P2,Numpy,0.0015322559997912322
1000000,P3,For,1.0283986640001785
1000000,P3,For,1.006657479000296
1000000,P3,For,1.0146135059999324
1000000,P3,For,1.0072165750002569
1000000,P3,For,1.008873950999714
1000000,P3,For,0.9994903450001402
1000000,P3,For,1.005908004000048
1000000,P3,For,1.0036328850001155
1000000,P3,For,1.0000113380001494
1000000,P3,For,1.0066998430002059
1000000,P3,For,1.0044442909997997
1000000,P3,For,0.9975690000001123
1000000,P3,For,0.9933109840003453
1000000,P3,For,1.0062072790001366
1000000,P3,For,1.020640356000058
1000000,P3,For,1.0089358939999329
1000000,P3,For,1.0137938039997607
1000000,P3,For,1.0050257650000276
1000000,P3,For,1.0043518920001588
1000000,P3,For,0.9991759199997432
1000000,P3,For,0.9942229069997666
1000000,P3,For,1.0017590759998711
1000000,P3,For,0.9988520679999056
1000000,P3,For,1.0071101759999692
1000000,P3,For,0.9970202589997825
1000000,P3,For,0.9893809850000252
1000000,P3,For,0.9894304969998302
1000000,P3,For,0.9967268959999274
1000000,P3,For,0.9968214619998435
1000000,P3,For,0.9977003530002548
1000000,P3,For,0.9906679050000093
1000000,P3,For,1.0017366360002598
1000000,P3,For,1.0019359060001989
1000000,P3,For,1.0019137330000376
1000000,P3,For,1.0011778660000346
1000000,P3,For,0.9971007439999084
1000000,P3,For,0.9995874209998874
1000000,P3,For,1.0006092000003264
1000000,P3,For,1.0039781049999874
1000000,P3,For,0.9943019890001779
1000000,P3,For,0.9971709709998322
1000000,P3,For,0.9962913069998649
1000000,P3,For,1.007667255999877
1000000,P3,For,0.9858483689999957
1000000,P3,For,0.9984082119999584
1000000,P3,For,1.005926651000209
1000000,P3,For,0.994956731000002
1000000,P3,For,1.00330502099996
1000000,P3,For,1.0251960059999874
1000000,P3,For,1.0163030470002923
1000000,P3,Comp,1.9203109669997502
1000000,P3,Comp,1.9192311429997062
1000000,P3,Comp,1.8996154690003095
1000000,P3,Comp,1.9275839980000455
1000000,P3,Comp,1.9493365789999189
1000000,P3,Comp,1.9383607760000814
1000000,P3,Comp,1.9166609430003518
1000000,P3,Comp,1.928123709999909
1000000,P3,Comp,1.9188211590003448
1000000,P3,Comp,1.9186381250001432
1000000,P3,Comp,1.9363319510002839
1000000,P3,Comp,1.9374652629999218
1000000,P3,Comp,1.9399749770000199
1000000,P3,Comp,1.9177288490000137
1000000,P3,Comp,1.9174416430000747
1000000,P3,Comp,1.9206065539997326
1000000,P3,Comp,1.9229659709999396
1000000,P3,Comp,1.9174114799998279
1000000,P3,Comp,1.912314907000109
1000000,P3,Comp,1.9213041550001435
1000000,P3,Comp,1.9087178370000402
1000000,P3,Comp,1.899829086000409
1000000,P3,Comp,1.8980947960003505
1000000,P3,Comp,1.951981270000033
1000000,P3,Comp,1.928718875999948
1000000,P3,Comp,1.9167268349997357
1000000,P3,Comp,1.9118587050002134
1000000,P3,Comp,1.8971830610003053
1000000,P3,Comp,1.8969435039998643
1000000,P3,Comp,1.8954524020000463
1000000,P3,Comp,1.9112511499997709
1000000,P3,Comp,1.9168134499996086
1000000,P3,Comp,1.9188106040001003
1000000,P3,Comp,1.9327227950002452
1000000,P3,Comp,1.9095373989998734
1000000,P3,Comp,1.9487802880003073
1000000,P3,Comp,1.9280845179996504
1000000,P3,Comp,1.9316242039999452
1000000,P3,Comp,1.9233754440001576
1000000,P3,Comp,1.9185870219998833
1000000,P3,Comp,1.9167295600000216
1000000,P3,Comp,1.912999525000032
1000000,P3,Comp,1.9316106300002502
1000000,P3,Comp,1.9201091780000752
1000000,P3,Comp,1.9270804069997212
1000000,P3,Comp,1.9282918280000558
1000000,P3,Comp,1.9133762709998337
1000000,P3,Comp,1.9345333319997735
1000000,P3,Comp,1.9247651969999424
1000000,P3,Comp,1.9233591020001768
1000000,P3,Gen,1.9445861869999135
1000000,P3,Gen,1.9559057029996438
1000000,P3,Gen,1.9707668609999018
1000000,P3,Gen,1.967129080000177
1000000,P3,Gen,1.950152596999942
1000000,P3,Gen,1.9438327489997391
1000000,P3,Gen,1.956584152999767
1000000,P3,Gen,1.964090283999667
1000000,P3,Gen,1.950289960000191
1000000,P3,Gen,1.9540767480002614
1000000,P3,Gen,1.9525926599999366
1000000,P3,Gen,1.9406865619998825
1000000,P3,Gen,1.9445425199996862
1000000,P3,Gen,1.9483579230000032
1000000,P3,Gen,1.9544795639999393
1000000,P3,Gen,1.9567571110001154
1000000,P3,Gen,1.9350273959998958
1000000,P3,Gen,1.9344061920000968
1000000,P3,Gen,1.9344845430000532
1000000,P3,Gen,1.935983049999777
1000000,P3,Gen,1.9577022540001963
1000000,P3,Gen,1.979769724000107
1000000,P3,Gen,1.9381165180002426
1000000,P3,Gen,1.9533745880003153
1000000,P3,Gen,1.934009936000166
1000000,P3,Gen,1.9434236550000605
1000000,P3,Gen,1.9665864140001759
1000000,P3,Gen,1.9583235310001328
1000000,P3,Gen,1.973570555999686
1000000,P3,Gen,1.9545656310001505
1000000,P3,Gen,1.9439229079998768
1000000,P3,Gen,1.9533432479997828
1000000,P3,Gen,1.9559912790000453
1000000,P3,Gen,1.9443594169997596
1000000,P3,Gen,1.9376165940002466
1000000,P3,Gen,1.9534342520000791
1000000,P3,Gen,1.9522058530001232
1000000,P3,Gen,1.9516039119998823
1000000,P3,Gen,1.945212537000316
1000000,P3,Gen,1.955701074999979
1000000,P3,Gen,1.9465890349997608
1000000,P3,Gen,1.9330319470000177
1000000,P3,Gen,1.9544786960000238
1000000,P3,Gen,1.968094987999848
1000000,P3,Gen,1.9937999409999065
1000000,P3,Gen,1.9581141119997483
1000000,P3,Gen,1.9610349539998424
1000000,P3,Gen,1.9527689139999893
1000000,P3,Gen,1.9365464689999499
1000000,P3,Gen,1.9410822229997393
1000000,P3,Numpy,0.01809776000027341
1000000,P3,Numpy,0.015470407999600866
1000000,P3,Numpy,0.015413111000270874
1000000,P3,Numpy,0.01569190999998682
1000000,P3,Numpy,0.015441975000157981
1000000,P3,Numpy,0.014947273999950994
1000000,P3,Numpy,0.014239064999856055
1000000,P3,Numpy,0.014253612000175053
1000000,P3,Numpy,0.014308563999748003
1000000,P3,Numpy,0.014321167999696627
1000000,P3,Numpy,0.014358667000124115
1000000,P3,Numpy,0.015702890000284242
1000000,P3,Numpy,0.015733267000086926
1000000,P3,Numpy,0.015777248999711446
1000000,P3,Numpy,0.015213629999834666
1000000,P3,Numpy,0.01399627299997519
1000000,P3,Numpy,0.014219488999970054
1000000,P3,Numpy,0.014154367000173806
1000000,P3,Numpy,0.014383612999608886
1000000,P3,Numpy,0.014365038999585522
1000000,P3,Numpy,0.01534737900010441
1000000,P3,Numpy,0.015642308000224148
1000000,P3,Numpy,0.015508509000028425
1000000,P3,Numpy,0.014240045999940776
1000000,P3,Numpy,0.014123599999948055
1000000,P3,Numpy,0.014616938000017399
1000000,P3,Numpy,0.014303815999937797
1000000,P3,Numpy,0.014335755000047357
1000000,P3,Numpy,0.014365780999924027
1000000,P3,Numpy,0.0157146130000001
1000000,P3,Numpy,0.01581900700011829
1000000,P3,Numpy,0.015441464000105043
1000000,P3,Numpy,0.014491474000351445
1000000,P3,Numpy,0.014414250999834621
1000000,P3,Numpy,0.014178300999901694
1000000,P3,Numpy,0.014251338000121905
1000000,P3,Numpy,0.014288357000168617
1000000,P3,Numpy,0.014535325999986526
1000000,P3,Numpy,0.015661823999835178
1000000,P3,Numpy,0.015937547000248742
1000000,P3,Numpy,0.016010512999855564
1000000,P3,Numpy,0.014647053999851778
1000000,P3,Numpy,0.015931565999835584
1000000,P3,Numpy,0.013896996999847033
1000000,P3,Numpy,0.013919007999902533
1000000,P3,Numpy,0.013971887000025163
1000000,P3,Numpy,0.01415265300011015
1000000,P3,Numpy,0.015177722000316862
1000000,P3,Numpy,0.015545967999969434
1000000,P3,Numpy,0.015711536999788223
